house_id,house_remark,result
3FO4BD6UO3O3,山西省太原市 如意龙城湾-南区 3室2厅1卫2厨 103.78m²,
3FO4K4JT4QGW,山西省太原市 滨河小区 3室1厅1卫1厨 120.75m²,
3FO4IWESPOXI,山西省太原市 春慧小区 3室2厅2卫0厨 128.06m²,
3FO4K4JT3YPO,山西省太原市 滨河小区 3室1厅1卫1厨 151.39m²,
3FO4K4JT51I0,山西省太原市 滨河小区 3室1厅1卫1厨 110.71m²,
3FO4K4JT49QR,山西省太原市 滨河小区 4室2厅2卫1厨 151.01m²,
3FO4K4JT4D3S,山西省太原市 滨河小区 3室2厅2卫1厨 143.31m²,
3FO3XVHY1CA1,山西省太原市 老军营小区 2室2厅1卫1厨 57.70m²,
3FO4JU4L28AG,山西省太原市 金元小区 2室2厅1卫1厨 101.19m²,
3FO4K7KX5HRJ,山西省太原市 警苑小区 2室0厅1卫1厨 75.88m²,
3FO4K7KX7YPA,山西省太原市 警苑小区 2室0厅1卫1厨 78.84m²,
3FO4L3FODSPF,山西省太原市 桂圆小区 3室2厅1卫1厨 83.51m²,
3FO4JUNRS4NW,山西省太原市 金元小区 2室2厅1卫1厨 120.68m²,
3FO4JJ8L9WT9,山西省太原市 坤昇小区 3室2厅2卫1厨 95.13m²,
3FO4K4JHRLT5,山西省太原市 花园南小区 3室1厅1卫1厨 105.83m²,
3FO4K4G2IYMG,山西省太原市 枣苑小区 2室0厅1卫1厨 84.12m²,
3FO3YQPQ7VIU,山西省太原市 龙园小区 4室2厅2卫1厨 176.41m²,
3FO3Y78BKH8O,山西省太原市 太铁胜利小区 3室2厅1卫1厨 118.00m²,
3FO4K4JHR540,山西省太原市 花园南小区 3室2厅2卫1厨 128.94m²,
3FO4K4JHRIH4,山西省太原市 花园南小区 3室1厅1卫1厨 99.33m²,
3FO4K4J9JDXX,山西省太原市 菜园小区 2室3厅1卫0厨 100.00m²,
3FO4L319TT24,山西省太原市 丽园小区 3室2厅1卫1厨 137.55m²,
3FO4KG1PUI3V,山西省太原市 枣苑小区 2室1厅1卫1厨 84.12m²,
3FO4K4JHQGOS,山西省太原市 花园南小区 2室1厅1卫1厨 84.47m²,
3FO3YHKFRBW7,山西省太原市 中环名邸小区 3室2厅2卫1厨 140.00m²,
3FO48OS47BSW,山西省太原市 玉门小区 3室2厅2卫1厨 129.00m²,
3FO4M9RTHR9Y,山西省太原市 玉门小区 3室2厅1卫1厨 111.00m²,
3FO4K4FBXJDN,山西省太原市 欣园小区 2室1厅1卫1厨 81.62m²,
3FO4K4JVGPCF,山西省太原市 雅苑小区 3室2厅2卫1厨 109.59m²,
3FO4K4JHPSAL,山西省太原市 白龙庙小区 2室1厅1卫1厨 74.00m²,
3FO4J3PD9P62,山西省太原市 矿务局小区 3室2厅1卫1厨 120.24m²,
3FO4K4JLAXI1,山西省太原市 北张小区 1室1厅1卫1厨 108.00m²,
3FO4K4FCKLR9,山西省太原市 欣园小区 3室1厅1卫1厨 107.42m²,
3FO4K4FBWUYG,山西省太原市 欣园小区 3室1厅1卫1厨 114.70m²,
3FO4K4FCKVSC,山西省太原市 欣园小区 2室1厅1卫1厨 83.40m²,
3FO4JLBG9TIF,山西省太原市 玉门河小区 3室2厅2卫1厨 117.46m²,
3FO4K7CGHWCE,山西省太原市 星河湾小区 4室3厅4卫1厨 316.00m²,
3FO4JXLWTPF6,山西省太原市 新景小区 3室2厅2卫1厨 180.79m²,
3FO4IXX315P4,山西省太原市 玉门河小区 3室2厅2卫1厨 138.00m²,
3FO4L8D0UHG3,山西省太原市 玉门河小区 3室2厅1卫1厨 85.50m²,
3FO4IWQI9X3H,山西省太原市 玉门河小区 2室2厅1卫1厨 90.90m²,
3FO4JGX42R83,山西省太原市 玉门河小区 2室2厅1卫1厨 81.16m²,
3FO4JQWMGPDJ,山西省太原市 龙城2011小区 3室2厅1卫1厨 118.41m²,
3FO4K4HMCNYA,山西省太原市 新庄小区 3室4厅2卫1厨 111.08m²,
3FO4K4IRLBFK,山西省太原市 锦绣苑小区 3室2厅2卫1厨 140.00m²,
3FO4K4JQGVF5,山西省太原市 锦绣苑小区 2室1厅1卫1厨 82.00m²,
3FO4K4IQQEUM,山西省太原市 锦绣苑小区 2室1厅1卫1厨 69.00m²,
3FO4K4HMCUNC,山西省太原市 新庄小区 3室1厅1卫1厨 100.85m²,
3FO4LOHAATVW,山西省太原市 五龙湾小区 2室2厅1卫1厨 89.60m²,
3FO4K4IRL83J,山西省太原市 锦绣苑小区 4室2厅2卫1厨 156.00m²,
3FO3XM8WOU6C,山西省太原市 新村小区 3室2厅2卫1厨 141.06m²,
3FO45PDT7OU1,山西省太原市 迎宾小区 3室2厅1卫1厨 145.00m²,
3FO465TF9ASM,山西省太原市 龙城小区 2室2厅1卫1厨 72.10m²,
3FO46V54BHY8,山西省太原市 龙城小区 2室3厅1卫1厨 84.39m²,
3FO44H026634,山西省太原市 棕榈西园小区 3室2厅1卫1厨 130.00m²,
3FO4K4FTO88A,山西省太原市 七府坟苗圃小区 3室1厅1卫1厨 113.31m²,
3FO4K4FTMBCP,山西省太原市 七府坟苗圃小区 2室1厅1卫1厨 125.08m²,
3FO4K4IESQBP,山西省太原市 美景物资小区 2室1厅1卫1厨 87.66m²,
3FO4KEYYC4F5,山西省太原市 并州南路小区 2室1厅1卫1厨 81.50m²,
3FO4K4F8C91V,山西省太原市 文源小区 3室1厅1卫1厨 81.97m²,
3FO450BO43JS,山西省太原市 晋阳湖小区 3室2厅2卫1厨 143.00m²,
3FO4K4IES9LK,山西省太原市 美景物资小区 2室1厅1卫1厨 86.85m²,
3FO4M4DRFF6M,山西省太原市 玉门河小区E区 2室2厅1卫1厨 91.25m²,
3FO4LOHA8X1C,山西省太原市 五龙湾小区 4室2厅2卫1厨 134.70m²,
3FO47E9BJ88A,山西省太原市 太变东小区 2室2厅1卫1厨 60.48m²,
3FO4KEYYCB47,山西省太原市 并州南路小区 3室1厅1卫1厨 124.80m²,
3FO4K4IE7CCB,山西省太原市 美景物资小区 3室1厅1卫1厨 112.68m²,
3FO4JHM3NEGI,山西省太原市 马练营小区（乐活城） 3室2厅1卫1厨 85.40m²,
3FO3WPUW5RDH,山西省太原市 化二建小区 2室2厅1卫1厨 68.00m²,
3FO4K4IX4HCC,山西省太原市 金辉苑小区 2室0厅1卫1厨 102.00m²,
3FO4K4F2YPES,山西省太原市 花园南小区二期 3室1厅1卫1厨 119.40m²,
3FO4K5HJAGAX,山西省太原市 花园南小区二期 2室2厅1卫1厨 82.42m²,
3FO4IX6DK5QN,山西省太原市 丽华苑小区 4室2厅2卫1厨 156.06m²,
3FO4LOHA91DD,山西省太原市 五龙湾小区 3室2厅2卫1厨 121.30m²,
3FO4K4JWGO4V,山西省太原市 军安里小区 2室1厅1卫1厨 73.11m²,
3FO4K7KC44QB,山西省太原市 丁香园小区 2室0厅1卫1厨 56.59m²,
3FO4K5H9XWMA,山西省太原市 花园南小区二期 1室1厅1卫1厨 66.32m²,
3FO4K4JLPK3E,山西省太原市 庙前社区(颐园小区) 3室2厅2卫1厨 135.85m²,
3FO4K7KC6BMY,山西省太原市 丁香园小区 3室0厅1卫1厨 75.49m²,
3FO4K7KCOGXE,山西省太原市 丁香园小区 2室0厅1卫1厨 67.37m²,
3FO47STO8TWN,山西省太原市 龙兴苑小区 3室2厅2卫1厨 130.00m²,
3FO4LOHAB4X0,山西省太原市 五龙湾小区 2室2厅1卫1厨 81.90m²,
3FO4KEYYC134,山西省太原市 并州南路小区 3室1厅1卫1厨 95.46m²,
3FO4B0TSKAOY,山西省太原市 四三二小区 2室2厅1卫1厨 76.11m²,
3FO4KEYYBTE2,山西省太原市 并州南路小区 3室1厅1卫1厨 111.32m²,
3FO3WFYR1Y08,山西省太原市 玉门花园小区-A区 2室2厅1卫0厨 110.70m²,
3FO4LLJFRT1V,山西省太原市 兴华北小区 1室2厅1卫1厨 49.39m²,
3FO4K7KC6F00,山西省太原市 丁香园小区 2室0厅1卫1厨 60.00m²,
3FO4K7KCPM2Q,山西省太原市 丁香园小区 2室0厅1卫1厨 66.49m²,
3FO42XUJ75L7,山西省太原市 新城西小区 3室2厅1卫1厨 97.00m²,
3FO4K4JW94YM,山西省太原市 滨西工业园住宅小区 3室1厅1卫1厨 113.06m²,
3FO4E191FQWE,山西省太原市 杏花岭区北中环兴苑小区 2室2厅1卫1厨 80.85m²,
3FO4K4J0CT5R,山西省太原市 警备小区 4室2厅2卫1厨 151.70m²,
3FO4K4JT4X5Y,山西省太原市 滨河小区 3室2厅2卫1厨 111.14m²,
3FO4K4IVF2KK,山西省太原市 玉河小区 2室2厅2卫0厨 184.51m²,
3FO4K4JIDT4H,山西省太原市 重减小区 3室1厅2卫0厨 100.00m²,
3FO3X7JJ0WQ9,山西省太原市 太药D小区 3室2厅2卫1厨 106.00m²,
3FO4K4JSGMB0,山西省太原市 滨河小区 3室2厅3卫1厨 226.26m²,
3FO45UJAYQ11,山西省太原市 太航小区 3室0厅1卫2厨 58.00m²,
3FO4K7KX91HL,山西省太原市 警苑小区 3室1厅2卫1厨 117.59m²,
3FO4K4JT3S1M,山西省太原市 滨河小区 4室3厅2卫1厨 177.21m²,
3FO4K4JSXT65,山西省太原市 旭然园住宅小区 4室2厅2卫1厨 97.00m²,
3FO4K4I0FXKC,山西省太原市 云水榭小区 4室2厅2卫1厨 136.30m²,
3FO4IWP0U7TR,山西省太原市 迎宾小区 3室2厅2卫1厨 137.30m²,
3FO4K4JLC6YE,山西省太原市 北张小区 4室2厅2卫1厨 179.00m²,
3FO4K4JVIM80,山西省太原市 雅苑小区 4室2厅3卫1厨 185.70m²,
3FO4K4J8NMAQ,山西省太原市 迎宾小区 3室1厅3卫1厨 80.00m²,
3FO4K4JOJJ50,山西省太原市 学府小区 3室2厅1卫0厨 110.00m²,
3FO43BR4O41K,山西省太原市 荣盛住宅小区 4室2厅2卫1厨 159.00m²,
3FO4KEYYE7YR,山西省太原市 并州南路小区 4室2厅2卫1厨 215.14m²,
3FO4K4FTLWYL,山西省太原市 七府坟苗圃小区 4室2厅2卫1厨 162.29m²,
3FO4K4J20PF3,山西省太原市 煤气化大王小区 5室2厅2卫1厨 137.88m²,
3FO4KEYYE1AP,山西省太原市 并州南路小区 3室2厅1卫0厨 113.67m²,
3FO4KEYYDWXO,山西省太原市 并州南路小区 3室2厅2卫1厨 135.10m²,
3FO3WTGOUE8W,山西省太原市 半坡西街小区 4室2厅2卫1厨 143.50m²,
3FO4K4JLPNFF,山西省太原市 庙前社区(颐园小区) 3室2厅2卫1厨 119.15m²,
3FO4K4JLQ8HL,山西省太原市 庙前社区(颐园小区) 3室2厅2卫1厨 141.66m²,
3FO4K4JLQLUP,山西省太原市 庙前社区(颐园小区) 3室2厅2卫1厨 154.36m²,
3FO4K4ISYK00,山西省太原市 上官巷公安小区 5室2厅2卫1厨 136.35m²,
3FO4K4IVTY71,山西省太原市 东方红小区 4室2厅2卫1厨 140.56m²,
3FO4K9L3W7HB,山西省太原市 绿苑小区二期 2室2厅1卫0厨 75.64m²,
3FO4K9L3WATC,山西省太原市 绿苑小区二期 2室1厅1卫1厨 72.18m²,
3FO4K4JLQIIO,山西省太原市 庙前社区(颐园小区) 3室2厅2卫1厨 136.04m²,
3FO44NQETXDM,山西省太原市 小区 3室1厅1卫3厨 130.66m²,
3FO4K4JLR08T,山西省太原市 铁三局劲松路小区 3室1厅2卫0厨 90.00m²,
3FO4JDR1JBYA,山西省太原市 山西大医院专家住宅小区 3室2厅2卫1厨 154.49m²,
3FO4GC040FMJ,山西省太原市 古寨小区 3室2厅1卫2厨 134.00m²,
3FO4DGHWF4K5,山西省太原市 古寨小区 3室2厅1卫0厨 132.19m²,
3FO4K5R5JLSR,山西省太原市 金郡小区 1室1厅1卫1厨 74.58m²,
3FO45YERJN9J,山西省太原市 下元小区 3室1厅1卫1厨 104.86m²,
3FO4B7X5W64A,山西省太原市 古寨小区 3室2厅1卫3厨 132.66m²,
3FO4BKS2E623,山西省太原市 古寨小区 2室1厅0卫0厨 191.99m²,
3FO4AMGBDY40,山西省太原市 古寨小区 3室1厅1卫2厨 144.25m²,
3FO4K4JFHD55,山西省太原市 山西省地质科研所地矿小区 4室2厅2卫1厨 136.34m²,
3FO46CXB8DH0,山西省太原市 古寨小区 4室3厅1卫2厨 9.71m²,
3FO4AIE0RONC,山西省太原市 古寨小区 1室2厅1卫2厨 142.95m²,
3FO4K0WEWH81,山西省太原市 育阳小区 2室2厅1卫1厨 92.63m²,
3FO4GMPE0TBN,山西省太原市 古寨小区 2室2厅1卫1厨 129.46m²,
3FO4ALYWO2EN,山西省太原市 古寨小区 2室1厅0卫1厨 179.67m²,
3FO41L6SDX7P,山西省太原市 水总小区 2室2厅1卫1厨 76.31m²,
3FO4A17R0MA1,山西省太原市 古寨小区 3室2厅1卫1厨 104.39m²,
3FO4KBODHTG8,山西省太原市 永济小区 3室1厅0卫0厨 155.31m²,
3FO436T1FM8Q,山西省太原市 水总小区 4室2厅1卫1厨 99.06m²,
3FO48ECBCYST,山西省太原市 桃杏小区 1室2厅0卫0厨 70.34m²,
3FO4JN04YJGN,山西省太原市 人防小区 4室2厅1卫1厨 178.31m²,
3FO4LQV8FSN0,山西省太原市 育阳小区 2室1厅0卫1厨 86.21m²,
3FO4E1YUF83V,山西省太原市 水总小区 3室1厅2卫2厨 102.76m²,
3FO4747IDOKX,山西省太原市 耐火小区 2室0厅0卫1厨 93.41m²,
3FO4LTBEI1ND,山西省太原市 汇阳小区 3室2厅1卫1厨 109.00m²,
3FO4EP5LUNG4,山西省太原市 银晖小区 3室1厅1卫1厨 91.95m²,
3FO44U3XVBUM,山西省太原市 小区房 6室1厅1卫1厨 234.31m²,
3FO44R9TYE3O,山西省太原市 小区房 1室2厅0卫0厨 125.19m²,
3FO44XQ0MXY8,山西省太原市 小区房 3室2厅1卫2厨 102.11m²,
3FO43EVR1T9A,山西省太原市 小区房 3室0厅0卫0厨 331.78m²,
3FO42WCTKB1J,山西省太原市 小区房 1室0厅0卫0厨 56.05m²,
3FO47RVUSYEH,山西省太原市 小区房 2室1厅0卫1厨 50.30m²,
3FO47X00YN38,山西省太原市 小区房 2室2厅0卫1厨 69.03m²,
3FO47PI1VSBL,山西省太原市 小区房 3室2厅1卫2厨 107.40m²,
3FO48HWOM1Y2,山西省太原市 小区房 2室2厅1卫1厨 79.89m²,
3FO490HF27RH,山西省太原市 古寨小区 1室2厅0卫0厨 86.84m²,
3FO49C1K35YY,山西省太原市 小区房 3室2厅1卫1厨 91.23m²,
3FO49GCPRBRF,山西省太原市 小区房 3室2厅1卫1厨 74.69m²,
3FO45UBMQD78,山西省太原市 小区房 3室1厅1卫1厨 100.73m²,
3FO45PYQBEWD,山西省太原市 红楼小区 1室2厅0卫1厨 54.69m²,
3FO469W89HTE,山西省太原市 嘉缘小区 2室0厅1卫0厨 162.54m²,
3FO46JA6UJY0,山西省太原市 煤运小区 3室0厅0卫0厨 51.52m²,
3FO47H5A8N3D,山西省太原市 小区房 2室2厅1卫1厨 .00m²,
3FO4GN8I7K53,山西省太原市 古寨小区 2室1厅0卫1厨 65.20m²,
3FO4JYIAM94A,山西省太原市 漪汾小区 1室1厅1卫1厨 54.44m²,
3FO4CYMWLB8I,山西省太原市 晋泉小区 1室0厅0卫0厨 40.49m²,
3FO4J10LO13J,山西省太原市 盛立小区 3室2厅1卫1厨 133.31m²,
3FO4JYGK2N1D,山西省太原市 漪汾小区 2室1厅1卫1厨 68.11m²,
3FO4A7NMHXL1,山西省太原市 山汽小区 3室1厅1卫1厨 60.59m²,
3FO4JYG9QC9B,山西省太原市 漪汾小区 2室1厅1卫1厨 56.04m²,
3FO4D1U1DD70,山西省太原市 水总小区 4室2厅1卫1厨 144.43m²,
3FO4G303EOLT,山西省太原市 下元小区 1室2厅1卫1厨 122.00m²,
3FO4IDPV0KKN,山西省太原市 盛立小区 2室2厅1卫1厨 133.03m²,
3FO4JWFDMBI6,山西省太原市 逸龙小区 2室2厅1卫1厨 92.43m²,
3FO4IBUE5U5N,山西省太原市 昕利小区 2室0厅0卫0厨 54.86m²,
3FO4L6QWPNWV,山西省太原市 某小区 2室0厅0卫0厨 176.40m²,
3FO4GB8U17N4,山西省太原市 古寨小区 2室2厅1卫2厨 113.29m²,
3FO453LNR4Y1,山西省太原市 昕利小区 2室1厅0卫1厨 93.88m²,
3FO4KG3AFOU6,山西省太原市 宝地小区 2室1厅1卫1厨 85.55m²,
3FO4A2R5JGOD,山西省太原市 奶生堂小区 3室2厅1卫1厨 90.95m²,
3FO4D0LXYOHC,山西省太原市 龙保小区 2室1厅1卫1厨 93.39m²,
3FO4GBAWIDWW,山西省太原市 古寨小区 1室2厅1卫2厨 89.71m²,
3FO4GJB19S00,山西省太原市 盛立小区 3室1厅1卫1厨 127.66m²,
3FO4K85FTUNO,山西省太原市 大马小区 2室2厅0卫2厨 126.26m²,
3FO4ENSX5HU4,山西省太原市 大院小区 3室2厅1卫1厨 110.00m²,
3FO4K26DTKCO,山西省太原市 良源小区 2室0厅1卫1厨 76.08m²,
3FO4JYG9HGAN,山西省太原市 漪汾小区 2室1厅1卫1厨 71.81m²,
3FO4JYGKJD6D,山西省太原市 漪汾小区 2室1厅1卫1厨 63.15m²,
3FO445Y94ETJ,山西省太原市 小区房 3室2厅1卫2厨 133.70m²,
3FO44UEL1NC5,山西省太原市 小区房 1室3厅2卫0厨 102.20m²,
3FO47SH3OTD9,山西省太原市 小区房 4室2厅0卫0厨 135.99m²,
3FO48AP32G9R,山西省太原市 小区房 2室2厅1卫1厨 84.31m²,
3FO49OCITINL,山西省太原市 小区房 2室2厅2卫1厨 96.63m²,
3FO49MAAQDAQ,山西省太原市 小区房 4室2厅1卫2厨 181.43m²,
3FO49I375O5P,山西省太原市 太钢小区 3室2厅0卫0厨 119.79m²,
3FO45U726EWG,山西省太原市 小区房 3室2厅1卫1厨 123.50m²,
3FO45Q9383B9,山西省太原市 小区房 1室0厅0卫0厨 140.48m²,
3FO46CTVVX3X,山西省太原市 小区房 3室2厅1卫2厨 134.15m²,
3FO46WJOCANM,山西省太原市 煤场小区 2室4厅1卫1厨 .00m²,
3FO46MB93JGU,山西省太原市 晋福小区 1室2厅1卫1厨 84.23m²,
3FO46TDP49KC,山西省太原市 晋福小区 2室3厅0卫1厨 100.35m²,
3FO4E3HST48D,山西省太原市 警鑫小区 2室1厅0卫1厨 67.86m²,
3FO4D5JLY8HH,山西省太原市 山汽小区 2室1厅1卫1厨 65.80m²,
3FO4JJC0QPFW,山西省太原市 下元小区 1室0厅0卫0厨 35.68m²,
3FO4ENQ8I2NG,山西省太原市 有机小区 3室1厅1卫1厨 60.08m²,
3FO478664S07,山西省太原市 朝霞小区 3室2厅1卫2厨 90.27m²,
3FO4CEBLDLHL,山西省太原市 古寨小区 1室0厅0卫0厨 16.16m²,
3FO4HI0HC0WQ,山西省太原市 育阳小区 3室1厅1卫1厨 64.23m²,
3FO4H2PG2RU1,山西省太原市 煤场小区 3室1厅0卫0厨 88.44m²,
3FO4JJC0QSRX,山西省太原市 下元小区 1室0厅0卫0厨 35.68m²,
3FO4DGRQ5A01,山西省太原市 山汽小区 1室1厅0卫1厨 64.93m²,
3FO4JYGAEGF8,山西省太原市 漪汾小区 1室1厅1卫1厨 51.20m²,
3FO4K0WO33KW,山西省太原市 育阳小区 3室1厅1卫1厨 144.79m²,
3FO4KF8GVVNW,山西省太原市 自己小区 2室1厅1卫1厨 84.91m²,
3FO4JYGJ4OGI,山西省太原市 漪汾小区 3室1厅1卫1厨 71.53m²,
3FO4579NNPXJ,山西省太原市 有机小区 2室1厅1卫1厨 72.45m²,
3FO4KG85T0AM,山西省太原市 光电小区 2室1厅1卫1厨 82.50m²,
3FO4L8B5Y9XT,山西省太原市 江阳小区 2室0厅0卫0厨 86.85m²,
3FO4GP7KT3NJ,山西省太原市 古寨小区 1室0厅0卫0厨 154.83m²,
3FO41L6QUWGU,山西省太原市 太嘉小区 3室1厅1卫1厨 95.81m²,
3FO4JYGJI5WJ,山西省太原市 漪汾小区 3室1厅1卫1厨 98.40m²,
3FO4H76Q7P3V,山西省太原市 某小区 2室3厅0卫1厨 118.44m²,
