house_id,house_remark,result
3FO4K17QGQUK,山东省济南市 舜玉小区 1室1厅1卫1厨 73.53m²,
3FO4ALWYH5PS,山东省济南市 舜玉小区 2室2厅1卫1厨 85.00m²,
3FO4KC27JFJM,山东省济南市 舜玉小区 3室1厅1卫1厨 26.48m²,
3FO4K13Q2OYW,山东省济南市 舜玉小区 1室0厅0卫1厨 32.16m²,
3FO4K0AGCFNY,山东省济南市 舜玉小区 3室1厅1卫1厨 104.53m²,
3FO4JYMXYG95,山东省济南市 舜玉小区 1室2厅1卫1厨 31.95m²,
3FO47W5RU8VM,山东省济南市 舜玉小区 2室1厅1卫1厨 58.90m²,
3FO4JYQL416V,山东省济南市 舜玉小区 3室1厅1卫1厨 130.83m²,
3FO4KBX2UAR3,山东省济南市 舜玉小区 2室1厅1卫1厨 83.30m²,
3FO45YUK46HG,山东省济南市 舜玉小区 2室1厅1卫1厨 65.41m²,
3FO4K09LSNRS,山东省济南市 舜玉小区 2室1厅1卫1厨 55.49m²,
3FO4K0ADA5PV,山东省济南市 舜玉小区 3室1厅1卫1厨 135.38m²,
3FO4MAFD1G3Y,山东省济南市 舜玉小区 1室1厅0卫1厨 38.86m²,
3FO4K19SMDJW,山东省济南市 舜玉小区 2室2厅1卫1厨 202.69m²,
3FO4ERSOF5JO,山东省济南市 舜玉小区 2室2厅1卫1厨 57.00m²,
3FO4K03PO695,山东省济南市 舜玉小区 3室1厅1卫1厨 31.45m²,
3FO4I1X46HE1,山东省济南市 舜玉小区 3室5厅0卫0厨 186.09m²,
3FO4K8Q14TAA,山东省济南市 舜玉小区 2室1厅1卫1厨 46.28m²,
3FO4HGO6PEXV,山东省济南市 舜玉小区-北区 2室2厅2卫1厨 84.65m²,
3FO4FEVMDDU8,山东省济南市 舜玉小区南区 3室2厅0卫1厨 131.00m²,
3FO49UN28161,山东省济南市 舜玉小区北区 2室1厅0卫1厨 37.31m²,
3FO49XXXH2A1,山东省济南市 舜玉小区南区 3室2厅1卫1厨 83.69m²,
3FO4K95YGDG9,山东省济南市 舜玉小区南区 3室1厅1卫1厨 594.01m²,
3FO4M2VDLI70,山东省济南市 舜玉小区北区 3室1厅1卫1厨 70.54m²,
3FO4I3XSRNH1,山东省济南市 舜玉小区南区 3室1厅1卫1厨 106.25m²,
3FO4D0E0FUYQ,山东省济南市 舜玉小区南区 1室1厅1卫1厨 55.02m²,
3FO4KFC9XANI,山东省济南市 舜玉小区南区 2室1厅1卫1厨 55.55m²,
3FO4LNL75JDN,山东省济南市 舜玉小区南区 2室2厅1卫1厨 80.00m²,
3FO4AIFU5K64,山东省济南市 舜玉小区南区 1室2厅1卫1厨 67.38m²,
3FO4HVHMWIXS,山东省济南市 舜玉小区-北区 2室1厅1卫1厨 75.00m²,
3FO4K2S0BV5B,山东省济南市 舜玉小区北区 3室2厅1卫1厨 51.25m²,
3FO44YL0QSPA,山东省济南市 舜玉小区南区 2室2厅0卫0厨 68.41m²,
3FO49INMAJXG,山东省济南市 舜玉小区北区 1室1厅0卫1厨 38.99m²,
3FO466SDU56A,山东省济南市 舜玉小区南区 2室2厅1卫1厨 50.98m²,
3FO457EDMUWF,山东省济南市 舜玉小区南区 3室2厅1卫2厨 189.20m²,
3FO4HIKJSIPV,山东省济南市 舜玉小区南区 2室0厅1卫1厨 75.00m²,
3FO4JYN21JI6,山东省济南市 舜玉小区南区 2室2厅1卫1厨 44.50m²,
3FO4HY828T59,山东省济南市 舜玉小区南区 2室1厅1卫1厨 77.50m²,
3FO4IQL3O2VJ,山东省济南市 舜玉小区南区 3室1厅0卫1厨 113.40m²,
3FO4I3042RRD,山东省济南市 舜玉小区南区 2室1厅1卫1厨 80.00m²,
3FO4HQCT6ICU,山东省济南市 舜玉小区南区 2室2厅1卫1厨 67.59m²,
3FO4K2XEWCNS,山东省济南市 舜玉小区北区 1室1厅1卫1厨 226.68m²,
3FO4JORYCYLR,山东省济南市 舜玉小区南区 3室1厅1卫1厨 661.48m²,
3FO4K0V9SBW3,山东省济南市 舜玉小区南区 1室1厅1卫1厨 27.66m²,
3FO4KAHINW04,山东省济南市 舜玉小区南区 4室1厅1卫2厨 36.65m²,
3FO4K16LL0S5,山东省济南市 舜玉小区北区 2室2厅1卫1厨 36.48m²,
3FO4M3HYAFW5,山东省济南市 舜玉小区北区 2室1厅1卫1厨 60.18m²,
3FO4JYMQI9N1,山东省济南市 舜玉小区北区 交通厅宿舍 1室2厅1卫1厨 31.80m²,
3FO4JKOU1YQM,山东省济南市 舜玉小区南区1室1厅1卫 1室1厅1卫1厨 35.39m²,
3FO4KCUAP8CX,山东省济南市 舜玉小区北区2室1厅1卫 2室1厅1卫1厨 80.60m²,
3FO4JMKO5D8T,山东省济南市 舜玉小区北区2室1厅1卫 1室2厅1卫1厨 43.78m²,
3FO4KCWXP90F,山东省济南市 舜玉小区南区3室1厅1卫 4室1厅1卫1厨 93.41m²,
3FO4KDFF990R,山东省济南市 舜玉小区北区2室1厅1卫 2室1厅1卫1厨 61.34m²,
3FO4KCTTMCFL,山东省济南市 舜玉小区北区2室1厅1卫 2室0厅1卫1厨 82.08m²,
3FO4KCQXFT4F,山东省济南市 舜玉小区北区2室2厅1卫 2室2厅1卫1厨 79.86m²,
3FO4JMO7LMM7,山东省济南市 舜玉小区北区两室一廊一卫 2室1厅1卫1厨 67.38m²,
3FO4JKOHGR3Y,山东省济南市 舜玉小区南区一室一廊一卫 1室0厅1卫1厨 31.30m²,
3FO4K99RK2OJ,山东省济南市 舜玉小区南区两室一厅一卫 2室1厅1卫1厨 48.09m²,
3FO4JHGKFUU1,山东省济南市 舜玉小区北区两室一厅一卫 2室1厅1卫1厨 53.08m²,
3FO467XQJA4N,山东省济南市 舜玉小区南区66号楼5单元601 1室0厅0卫0厨 46.31m²,
3FO4JMOHQQ2E,山东省济南市 舜玉小区南区广电宿舍两室两厅1卫 2室2厅1卫1厨 181.88m²,
3FO4JN9Y9UEK,山东省济南市 舜玉小区南区三室一厅一卫 3室1厅1卫1厨 60.36m²,
3FO4JMPC0NJM,山东省济南市 舜玉小区南区三室一厅一卫 3室1厅1卫1厨 84.69m²,
3FO4JHGH9R5S,山东省济南市 舜玉小区北区三室一厅一卫 3室1厅2卫1厨 80.81m²,
3FO4JISGNN7K,山东省济南市 舜玉小区南区三室一厅一卫 3室1厅1卫1厨 135.08m²,
3FO4KA65P12D,山东省济南市 舜玉小区北区一室一厅一卫 1室1厅1卫1厨 44.78m²,
3FO4KA65P4EE,山东省济南市 舜玉小区北区一室一厅一卫 1室1厅1卫1厨 44.78m²,
3FO4JNXMJBFI,山东省济南市 舜玉小区北区三室一厅一卫 4室1厅1卫1厨 79.23m²,
3FO4JKU3488U,山东省济南市 舜玉小区北区交通厅宿舍一室一厅一卫 1室0厅0卫0厨 30.74m²,
3FO4M24OHJJ5,山东省济南市 苏家小区 2室2厅1卫1厨 100.00m²,
3FO4JHTGRIXD,山东省济南市 燕塔小区 3室4厅1卫1厨 94.49m²,
3FO4MB7K2V0H,山东省济南市 玉龙小区 3室2厅2卫1厨 128.00m²,
3FO48B68IK1Q,山东省济南市 匡山小区 2室2厅1卫1厨 61.00m²,
3FO412YN50Y5,山东省济南市 春元里小区 2室2厅1卫1厨 55.00m²,
3FO4JYGFYT8N,山东省济南市 玉龙小区 2室1厅1卫1厨 84.00m²,
3FO3WKKHILD2,山东省济南市 黄台小区 3室2厅2卫1厨 145.00m²,
3FO4JYWXK79I,山东省济南市 百花小区 4室4厅2卫2厨 96.59m²,
3FO3WRIOV3AE,山东省济南市 黄台小区 2室2厅1卫1厨 98.00m²,
3FO4K65LOJXG,山东省济南市 科苑小区 3室1厅1卫1厨 105.94m²,
3FO3WLQDKRKQ,山东省济南市 黄台小区 3室2厅2卫1厨 146.00m²,
3FO4K662LVX5,山东省济南市 鑫达小区 2室1厅1卫1厨 90.00m²,
3FO4K65TOA84,山东省济南市 玉园小区 4室2厅2卫1厨 140.00m²,
3FO4JYKFXOGR,山东省济南市 红园小区 3室2厅2卫1厨 153.00m²,
3FO4JYKFWJCF,山东省济南市 红园小区 3室3厅2卫1厨 171.00m²,
3FO4CUO6C2TF,山东省济南市 红园小区 4室2厅2卫0厨 165.25m²,
3FO49RLWFLYF,山东省济南市 杨柳春风小区 3室2厅2卫1厨 123.00m²,
3FO4CLISK4EF,山东省济南市 兴安小区 3室2厅2卫1厨 97.18m²,
3FO4JYGQVR8V,山东省济南市 东山小区 2室0厅1卫1厨 92.00m²,
3FO3XKFRYJ70,山东省济南市 化纤小区 2室2厅1卫1厨 62.57m²,
3FO44IWD6RWS,山东省济南市 北闸子小区 2室2厅1卫1厨 116.00m²,
3FO478J1FM7T,山东省济南市 老屯铁路小区 2室2厅1卫1厨 77.90m²,
3FO4JYGH2JYX,山东省济南市 金石鑫小区 2室0厅1卫1厨 109.00m²,
3FO4JYGH0JRC,山东省济南市 金石鑫小区 1室0厅1卫1厨 92.00m²,
3FO4JYGH0D3A,山东省济南市 金石鑫小区 1室0厅1卫1厨 92.00m²,
3FO4M6WWPC9A,山东省济南市 明湖小区 2室2厅1卫1厨 48.60m²,
3FO40FXWXIWL,山东省济南市 泉星小区-二期 3室2厅2卫1厨 151.00m²,
3FO4K622A1Y5,山东省济南市 西苑小区 2室1厅1卫1厨 96.59m²,
3FO4JYWWWQHS,山东省济南市 百花小区 6室4厅3卫2厨 150.56m²,
3FO4JYGYP3HM,山东省济南市 新城小区 2室0厅1卫1厨 90.50m²,
3FO4K65LO9WD,山东省济南市 科苑小区 2室1厅1卫1厨 92.86m²,
3FO4IPTTGPOO,山东省济南市 老屯铁路小区 2室2厅1卫1厨 60.98m²,
3FO4K65LO38B,山东省济南市 科苑小区 1室1厅1卫1厨 62.66m²,
3FO4JYKFXHRP,山东省济南市 红园小区 3室1厅1卫1厨 115.00m²,
3FO4JYGYOVSK,山东省济南市 新城小区 2室0厅1卫1厨 82.70m²,
3FO4K64KWRS3,山东省济南市 东馨小区 3室2厅2卫1厨 91.08m²,
3FO4K65LOD9E,山东省济南市 科苑小区 2室1厅1卫1厨 96.11m²,
3FO3YI1D9KHR,山东省济南市 百花小区 2室2厅1卫1厨 92.48m²,
3FO3YGIARH7G,山东省济南市 百花小区 1室2厅1卫1厨 59.00m²,
3FO45S2L9VG4,山东省济南市 葡萄园小区 2室2厅1卫1厨 87.28m²,
3FO4JYGYPA6O,山东省济南市 新城小区 3室0厅1卫1厨 105.00m²,
3FO4JYWVRSTU,山东省济南市 西苑小区 1室0厅1卫1厨 75.00m²,
3FO478JV1YDR,山东省济南市 老屯铁路小区 2室2厅1卫1厨 79.85m²,
3FO4LVRVYISI,山东省济南市 裕园小区 3室2厅1卫1厨 61.01m²,
3FO4JYGH09Q9,山东省济南市 金石鑫小区 2室0厅1卫1厨 109.00m²,
3FO4JYH23O7M,山东省济南市 紫金山小区 2室0厅1卫1厨 75.91m²,
3FO4JYWVTJ1D,山东省济南市 西苑小区 2室0厅1卫1厨 104.74m²,
3FO4AQSA3ROQ,山东省济南市 西苑小区 2室2厅1卫1厨 76.09m²,
3FO49ROD5DBK,山东省济南市 王官庄小区 2室2厅1卫1厨 62.50m²,
3FO3WT6GG6IA,山东省济南市 棋盘小区 2室2厅1卫1厨 80.89m²,
3FO4KI23NL5C,山东省济南市 金牛小区南区 3室1厅1卫1厨 91.44m²,
3FO4KI23NOHD,山东省济南市 金牛小区南区 2室1厅1卫1厨 68.54m²,
3FO4L47K7V5L,山东省济南市 郎茂山小区 1室2厅1卫1厨 32.10m²,
3FO4M4DQRV2V,山东省济南市 闫千户小区 4室2厅1卫1厨 82.50m²,
3FO4JYGYO8ED,山东省济南市 新城小区 4室0厅1卫1厨 120.60m²,
3FO4JYH23E6J,山东省济南市 紫金山小区 2室0厅1卫1厨 75.33m²,
3FO4JYH23KUL,山东省济南市 紫金山小区 2室0厅1卫1厨 87.99m²,
3FO4JYH22MFB,山东省济南市 紫金山小区 3室0厅1卫1厨 112.74m²,
3FO4K624540L,山东省济南市 西苑小区 2室0厅1卫1厨 93.02m²,
3FO4K61YSHL9,山东省济南市 王官庄小区 2室2厅1卫0厨 67.36m²,
3FO4LSQ6VMPF,山东省济南市 闻韶佳苑小区 4室2厅2卫1厨 144.78m²,
3FO4JYH242KQ,山东省济南市 紫金山小区 2室0厅1卫1厨 88.00m²,
3FO443PUOFDM,山东省济南市 乐山小区-南区 2室2厅1卫1厨 70.00m²,
3FO4JYGQIO5Y,山东省济南市 紫金山小区 2室0厅1卫1厨 95.00m²,
3FO3YH24J7R3,山东省济南市 百花小区 2室2厅1卫1厨 72.90m²,
3FO4444U3V2K,山东省济南市 南全福小区 3室2厅1卫1厨 111.70m²,
3FO4K6228P5Q,山东省济南市 西苑小区 3室1厅1卫1厨 106.76m²,
3FO4JYWV8SG6,山东省济南市 西苑小区 4室1厅1卫0厨 150.00m²,
3FO47GO6QIG1,山东省济南市 玉函小区北区 3室2厅1卫1厨 73.83m²,
3FO3YN9SC302,山东省济南市 三里庄小区 2室2厅1卫1厨 87.45m²,
3FO492M3KDFK,山东省济南市 匡山欣苑小区 3室2厅1卫1厨 124.00m²,
3FO4IQSG8P9K,山东省济南市 甸柳小区七区 2室2厅1卫1厨 50.89m²,
3FO4JYH23UVO,山东省济南市 紫金山小区 2室0厅1卫1厨 101.28m²,
3FO4JYGQIUU1,山东省济南市 紫金山小区 3室0厅1卫1厨 123.00m²,
3FO403GL96OB,山东省济南市 郎茂山小区-五区 3室2厅1卫1厨 64.08m²,
3FO4KI23NEGA,山东省济南市 金牛小区南区 2室1厅1卫1厨 73.14m²,
3FO46LI9OUY2,山东省济南市 遥墙安置小区 3室2厅2卫1厨 82.48m²,
3FO4LR0WUN74,山东省济南市 闻韶佳苑小区 2室2厅1卫1厨 86.24m²,
3FO4K61YQREQ,山东省济南市 王官庄小区 3室1厅1卫1厨 91.25m²,
3FO4K65LVFOI,山东省济南市 七里堡小区 3室1厅2卫1厨 111.00m²,
3FO4LR0WUD61,山东省济南市 闻韶佳苑小区 2室2厅1卫1厨 86.24m²,
3FO44BI2MHH7,山东省济南市 铁路南苑小区 3室2厅1卫1厨 114.98m²,
3FO40ACIGLNQ,山东省济南市 市中梁庄小区(南区) 2室2厅1卫1厨 60.00m²,
3FO4K7XRQHMQ,山东省济南市 金田苑小区 3室1厅1卫1厨 100.00m²,
3FO4K81Y66E1,山东省济南市 金田苑小区 3室1厅1卫1厨 111.43m²,
3FO3YGF6WESY,山东省济南市 七里河小区 3室2厅1卫1厨 90.00m²,
3FO3YW6CMB62,山东省济南市 王官庄小区-四区 2室2厅1卫1厨 60.00m²,
3FO3XYOR3OA6,山东省济南市 东城花苑小区 3室2厅2卫1厨 124.23m²,
3FO3YG0WUFX3,山东省济南市 七里河小区 3室2厅1卫1厨 96.00m²,
3FO3YGGIWYL4,山东省济南市 七里河小区 2室2厅1卫1厨 80.00m²,
3FO3YIEIOQED,山东省济南市 鲁商金茂悦府小区 3室2厅2卫1厨 106.00m²,
3FO4K6668ALX,山东省济南市 南华园小区 2室0厅1卫1厨 186.00m²,
3FO4LW3RNRMF,山东省济南市 盛世锦园小区 3室2厅1卫1厨 103.21m²,
3FO4430T1WRC,山东省济南市 万盛园小区-一区 2室3厅1卫1厨 114.72m²,
3FO471V4U0AT,山东省济南市 华润紫云府兴颐小区 3室2厅1卫1厨 33.35m²,
3FO4JYGH06E8,山东省济南市 彩石文明花园小区 3室0厅1卫1厨 116.00m²,
3FO4AMO5XUW2,山东省济南市 王官庄小区八区 2室0厅1卫1厨 47.80m²,
3FO3YSQ61KJF,山东省济南市 新路阳光100小区-F区 3室2厅2卫1厨 140.18m²,
3FO4JYGH0327,山东省济南市 彩石文明花园小区 2室0厅1卫1厨 104.00m²,
3FO4JDTUEX79,山东省济南市 平阴县鲁中康桥小区 3室2厅1卫1厨 117.06m²,
3FO4JYGQ1ALR,山东省济南市 前龙小区 3室1厅2卫1厨 123.66m²,
3FO4CJEUX6TD,山东省济南市 前龙小区 2室2厅1卫0厨 76.97m²,
3FO4JMM69RDG,山东省济南市 韩家小区 3室2厅2卫1厨 114.34m²,
3FO4CICAE37U,山东省济南市 宏泰小区 2室2厅1卫0厨 110.45m²,
3FO4JYKFWMOG,山东省济南市 红园小区 3室2厅2卫1厨 125.00m²,
3FO4JYKFWCND,山东省济南市 红园小区 3室2厅2卫1厨 122.00m²,
3FO4JYWVRM5S,山东省济南市 西苑小区 3室1厅2卫0厨 111.27m²,
3FO4JYH2DLXL,山东省济南市 紫荆苑小区 2室2厅2卫1厨 98.00m²,
3FO4JYH2DSMN,山东省济南市 紫荆苑小区 2室2厅2卫1厨 98.00m²,
3FO4JYH22PRC,山东省济南市 紫金山小区 2室1厅2卫1厨 100.79m²,
3FO4JYH22FQ9,山东省济南市 紫金山小区 3室1厅2卫1厨 143.18m²,
3FO4K658FTQR,山东省济南市 山景园小区 3室2厅3卫1厨 181.49m²,
3FO4BUEE407S,山东省济南市 彩虹湖小区 3室2厅2卫1厨 52.66m²,
3FO4K6NS662R,山东省济南市 山景园小区 2室2厅2卫1厨 90.00m²,
3FO4K6NS3O51,山东省济南市 山景园小区 2室2厅2卫1厨 140.00m²,
3FO4KI23N7R8,山东省济南市 金牛小区南区 2室2厅1卫0厨 94.44m²,
3FO4A8DRIIYM,山东省济南市 小区 2室1厅0卫1厨 123.84m²,
3FO4K7N6L8AP,山东省济南市 小区 2室1厅1卫1厨 91.70m²,
3FO4H84PUUWC,山东省济南市 小区 3室2厅1卫1厨 79.66m²,
3FO4K7N5IUWJ,山东省济南市 小区 2室1厅1卫1厨 87.58m²,
3FO4LA3KT6PU,山东省济南市 路劲东城小区 3室2厅2卫1厨 99.00m²,
3FO3W7Q6HC8B,山东省济南市 荣泰小区-北区 3室2厅2卫1厨 142.13m²,
3FO4JYGSM5FX,山东省济南市 七里河小区 2室1厅2卫1厨 137.00m²,
3FO3WRWC8QN7,山东省济南市 燕子山小区东路11一l 3室2厅2卫1厨 135.00m²,
3FO4KC8HGR0O,山东省济南市 泉星小区 3室1厅1卫2厨 38.73m²,
3FO4IXU95Q67,山东省济南市 五里牌坊小区19号 3室2厅2卫1厨 139.80m²,
3FO4K20J8GX0,山东省济南市 老屯小区 2室1厅1卫1厨 82.40m²,
3FO4KCNMNKII,山东省济南市 青后小区 2室1厅1卫1厨 54.09m²,
3FO47FE4WNDK,山东省济南市 大辛小区 3室2厅1卫1厨 106.26m²,
3FO4JL2KXWB8,山东省济南市 泉星小区 3室1厅1卫0厨 51.00m²,
3FO445K9YF6F,山东省济南市 青后小区 3室2厅0卫1厨 116.95m²,
3FO45W01PELK,山东省济南市 唐官小区 3室2厅1卫1厨 118.65m²,
3FO4K9A3D3LL,山东省济南市 刘堂小区 2室2厅1卫1厨 91.66m²,
3FO4KCQT32KQ,山东省济南市 青后小区 2室3厅1卫1厨 106.81m²,
3FO4KYO1THHQ,山东省济南市 洄龙小区 3室2厅1卫0厨 204.38m²,
3FO4K9YH5HXL,山东省济南市 泉星小区 2室1厅1卫1厨 311.11m²,
3FO4BBKLMCR0,山东省济南市 某小区 4室1厅1卫2厨 165.79m²,
3FO4JPK14MU1,山东省济南市 某小区 4室1厅1卫2厨 173.24m²,
3FO4KAE9098Q,山东省济南市 泉星小区 3室1厅1卫1厨 37.39m²,
3FO4K87MPQWG,山东省济南市 泉星小区 3室1厅1卫2厨 182.55m²,
3FO4ITCDRI05,山东省济南市 泉星小区 2室2厅1卫1厨 99.98m²,
3FO4HW2E9TMJ,山东省济南市 青后小区 2室2厅1卫1厨 62.00m²,
3FO4KA9IGC4X,山东省济南市 泺都小区 2室1厅1卫1厨 85.85m²,
3FO4F3IE6RIT,山东省济南市 神武小区 2室2厅1卫1厨 69.90m²,
3FO48K3K282V,山东省济南市 小区房 1室0厅0卫0厨 151.29m²,
3FO48NMJ8OBF,山东省济南市 小区房 3室2厅1卫2厨 166.51m²,
3FO48BYNYTFS,山东省济南市 小区房 2室1厅1卫1厨 97.51m²,
3FO49348JRYW,山东省济南市 小区房 3室2厅1卫1厨 103.05m²,
3FO49AI6NGA8,山东省济南市 小区房 3室2厅1卫1厨 125.06m²,
3FO4909U547G,山东省济南市 小区房 3室2厅1卫2厨 123.10m²,
3FO49M9D2JHN,山东省济南市 小区房 3室2厅0卫0厨 149.14m²,
3FO4C0UPL6II,山东省济南市 模拟小区 3室2厅1卫0厨 134.30m²,
3FO45WOCGKRS,山东省济南市 小区房 3室2厅1卫1厨 87.93m²,
3FO45VHX41WL,山东省济南市 小区房 2室0厅0卫3厨 124.60m²,
3FO45TYYCTGF,山东省济南市 小区房 3室2厅3卫1厨 123.10m²,
3FO4DY59782O,山东省济南市 某小区 2室2厅1卫1厨 91.82m²,
3FO4KB39KNKK,山东省济南市 制锦市小区 3室2厅1卫1厨 97.21m²,
3FO4D2ORB1I0,山东省济南市 某小区 1室2厅0卫1厨 109.31m²,
3FO4KBJ99IS2,山东省济南市 青后小区 3室1厅1卫1厨 42.65m²,
3FO4IWW87KHA,山东省济南市 某小区 2室1厅1卫1厨 72.35m²,
3FO4FA86XBRG,山东省济南市 制锦市小区 1室1厅1卫1厨 49.74m²,
3FO4KC2WYBUR,山东省济南市 青后小区 1室1厅1卫1厨 174.03m²,
3FO4DWQB6SQO,山东省济南市 小区房 3室2厅1卫1厨 93.32m²,
3FO4KBJ87GFY,山东省济南市 青后小区 3室1厅1卫1厨 44.91m²,
3FO4JL33JSYF,山东省济南市 毕家洼小区 3室0厅0卫2厨 320.30m²,
3FO4KAKPX7A9,山东省济南市 制锦市小区 3室2厅1卫1厨 77.45m²,
3FO4JO7DJAMK,山东省济南市 泺都小区 2室1厅1卫1厨 85.53m²,
3FO4KA2VRTHW,山东省济南市 制锦市小区 3室2厅1卫2厨 105.88m²,
3FO4M20R2WAP,山东省济南市 牛旺小区 4室1厅1卫2厨 125.95m²,
3FO4KB7LBDDU,山东省济南市 泉星小区 1室1厅1卫1厨 90.95m²,
3FO4KDD52QWF,山东省济南市 制锦市小区 3室2厅1卫2厨 46.66m²,
3FO4FBRRIMUI,山东省济南市 毕家洼小区 2室0厅1卫1厨 49.00m²,
3FO4JKTS8E5F,山东省济南市 韩家窑小区 2室2厅0卫0厨 374.29m²,
3FO4KCTSLLVW,山东省济南市 制锦市小区 2室1厅1卫1厨 175.79m²,
3FO4EVJ6I3GR,山东省济南市 羊步岭小区 3室2厅1卫3厨 128.76m²,
3FO4K17IORF8,山东省济南市 实力小区 2室1厅1卫1厨 129.09m²,
3FO458XX0O2R,山东省济南市 泺河小区 3室1厅1卫1厨 84.96m²,
3FO4KCW63TEE,山东省济南市 蔬菜小区 3室2厅1卫2厨 141.61m²,
3FO4KAP8AF1B,山东省济南市 制锦市小区 2室1厅1卫1厨 64.41m²,
3FO4KDFFHTXC,山东省济南市 刘堂小区 2室1厅1卫1厨 100.80m²,
3FO4JKBDMNX5,山东省济南市 制锦市小区 2室1厅0卫1厨 51.20m²,
3FO4KBVMSB54,山东省济南市 泺都小区 2室1厅1卫1厨 38.54m²,
3FO4K95E17PD,山东省济南市 制锦市小区 1室1厅1卫1厨 45.45m²,
3FO4D8FN7EM4,山东省济南市 小区房 3室2厅2卫2厨 117.58m²,
3FO4JKIPYR5W,山东省济南市 水晶小区 2室1厅1卫1厨 38.54m²,
3FO4DJI83DFX,山东省济南市 小区房 2室1厅1卫1厨 94.04m²,
3FO4K0SOCMLB,山东省济南市 青后小区 1室1厅1卫1厨 51.84m²,
3FO4KD1D1RPI,山东省济南市 毕家洼小区 2室1厅1卫1厨 35.48m²,
3FO41L4TAYTK,山东省济南市 前屯小区 2室1厅1卫1厨 97.80m²,
3FO4J45420Q0,山东省济南市 制锦市小区 2室2厅1卫1厨 83.15m²,
3FO4K19T60KH,山东省济南市 汉峪小区 1室1厅1卫1厨 110.00m²,
3FO4JL1YI7PP,山东省济南市 制锦市小区 1室0厅1卫1厨 36.55m²,
3FO4K1LF5GV5,山东省济南市 制锦市小区 2室1厅1卫1厨 26.93m²,
3FO4JQ4LJJEQ,山东省济南市 制锦市小区 1室0厅1卫1厨 38.38m²,
3FO4JL85YRRN,山东省济南市 医院小区 2室2厅1卫1厨 83.08m²,
3FO4K7N1DA60,山东省济南市 泉星小区 4室1厅1卫2厨 104.85m²,
3FO4EFX7JO08,山东省济南市 神武小区 3室3厅1卫2厨 163.69m²,
3FO41L17JHYQ,山东省济南市 龙玺小区 2室0厅0卫0厨 54.69m²,
3FO45HUE9KPY,山东省济南市 神武小区 2室2厅0卫0厨 142.40m²,
3FO4IV6R5HND,山东省济南市 泺河小区 3室1厅2卫2厨 103.03m²,
3FO4K0X7YK6Q,山东省济南市 泉星小区 4室1厅1卫2厨 129.91m²,
3FO4C6TX4WRD,山东省济南市 水屯小区 2室2厅1卫1厨 56.30m²,
3FO44U2EKV69,山东省济南市 小区房 2室2厅2卫0厨 232.80m²,
3FO44R1XV6IO,山东省济南市 制锦市小区 3室2厅1卫1厨 101.45m²,
3FO43ENBGV8E,山东省济南市 小区房 2室2厅1卫1厨 105.03m²,
3FO42XJGJNRJ,山东省济南市 小区房 3室2厅0卫0厨 126.76m²,
3FO42X9O8PCD,山东省济南市 小区房 2室2厅0卫0厨 103.08m²,
3FO4828OBCXA,山东省济南市 某小区 2室3厅1卫1厨 112.57m²,
3FO48382AGRG,山东省济南市 小区房 2室2厅1卫1厨 90.75m²,
3FO47YO96DIF,山东省济南市 鲁艺小区 1室0厅0卫0厨 100.68m²,
3FO4KG3NPNI8,山东省济南市 后龙小区 2室3厅1卫0厨 92.56m²,
